0.68
0.55
0.39
0.11
5.55
1.61
2.54
7.34
12.81
8.14
2.11
9.95
3.53
0.58
14.58
29.15
5.74
4.25
5.31
0.6
1.07
0.1
2.02
7.78
1.51
0.55
4.54
2.57
3
4.27
6.26
2.37
4.78
4.08
4.67
14.07
4.98
0.34
1.1
0.37
0.31
0.97
0.84
3.6
1.8
4.97
41.47
1.25
8.49
1.45
0.04
1.16
0.38
1.57
15.54
5.01
1.76
0.88
17.58
1.73
3.87
19.55
5.59
23.85
0.2
2.12
0.5
11.12
1.42
2.07
2.59
1.29
5.18
0.44
1.78
6.91
1.23
4.4
0.8
4.28
0.46
0
0.1
1.19
1.45
8.07
1.84
5.46
2.39
3.37
3.04
3.2
3.72
0.69
1.25
2.75
2.41
4.51
8.91
2.93
1.22
1.01
1.95
4.85
2.83
2.22
1.09
2.24
1.43
2.79
2.07
0.01
8.12
2.15
2.46
3.5
4.61
1.44
0.63
0.57
5.84
0.21
0.01
0.04
11.49
7.97
1.09
7.22
32.33
20.58
2.22
0.45
2.59
15.12
7.27
1.97
1.22
14.35
3.11
6.3
8.09
0.61
2.45
0.31
9.94
5.56
6.8
4.05
1.17
11.69
11.28
13.49
0.71
2.1
2.89
5.46
6.38
0.95
0.74
1.98
0.08
5.73
8.06
31.69
2.69
23.65
0.26
0.68
0.01
2.08
6.51
6.98
1.64
1.51
2.65
0.01
3.93
1.75
2.32
1.05
8.5
2.33
2.56
1.31
6.93
8.85
0.97
11.3
5.26
275.9
3.19
7.95
0.65
0.24
0.05
2.81
0.05
2.71
1.9
1.59
1.73
4.05
8.6
1.02
6.9
3.8
19.95
0.8
2.17
2.88
12.66
12.66
2.94
4.77
7.08
0.72
5.9
0.66
12.6
4.29
7.65
1.22
4.18
2.76
0
21.71
8.22
5.5
9.61
1.6
0.92
4.32
0.57
0.8
0.9
1.04
0.93
0.9
0.29
1.34
2.72
0.54
3.24
2.37
8.01
17.73
2.67
1.12
1
18.44
3.42
1.47
8.21
4.25
0.57
17.52
1.29
0
3.67
2.02
8.75
13.07
1.2
2.81
1.69
0.79
0.87
1.08
0.42
3.38
21.73
15.18
3.4
1.54
0.49
0.48
1.99
4.45
12.12
1.88
0.65
1.01
2.2
0.05
1.12
10.54
1.97
1.69
1.63
3.56
3.14
18.48
2.07
2.11
1.3
5.13
5.62
111.69
3.6
0.37
3.41
7.43
1.1
3.38
2.79
12.79
5.38
2.36
2.36
1.44
7.84
8.22
0.56
4.97
0.06
2.39
2.99
34.78
85
0.22
1.01
2.67
3.58
4.04
1.33
2.06
0.94
0.27
3.42
2.36
0.74
2.06
4.87
22.43
0.99
2.9
2.81
2218.75
0.49
13.59
0.39
25.14
4.67
2.38
4.75
3.33
1.09
2.94
3.26
1.61
2.53
2.64
7.7
0.84
9.04
1.4
10.78
1.27
2.96
0
4.17
2.63
2.5
0.81
3.55
3.4
1.15
9.3
0.92
1.61
0.77
3.99
2.23
0.87
12.06
6.07
6.44
4.3
2.98
3.75
7.58
1.53
1.11
48.72
4.07
4.17
0.49
2.17
28.42
0.64
1.19
6.12
6.28
0.84
6.34
1.85
6.48
1.05
11.69
47.76
32.71
7.85
0.9
2.8
0.74
9.28
2.02
3.7
0.8
0.31
